Examiner_ID	Pair_ID	Mating	Latent_Value	Compare_Value	Inconclusive_Reason	Exclusion_Reason	Difficulty
A5318	N131149	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1341	N131149	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2342	N131149	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A6490	N131149	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A2088	N131149	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2101	N131149	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A6114	N131149	Non-mates	VEO	Exclusion	NA	Pattern	B_Easy
A4121	N131149	Non-mates	VID	Inconclusive	Overlap	NA	D_Difficult
A3179	N131149	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4198	N131149	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1224	N131149	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A3226	N131149	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4362	N131149	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2394	N131149	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4416	N131149	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1447	N131149	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5469	N131149	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6488	N131149	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A0491	N131149	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2135	N131138	Non-mates	VID	Inconclusive	Overlap	NA	D_Difficult
A4236	N131138	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1258	N131138	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1314	N131138	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4317	N131138	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1332	N131138	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4443	N131138	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6006	N131138	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2020	N131138	Non-mates	VID	Exclusion	NA	Minutiae	A_Obvious
A1035	N131138	Non-mates	VEO	Inconclusive	Close	NA	D_Difficult
A0059	N131138	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A0115	N131138	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0124	N131138	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1161	N131138	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A3208	N131138	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5212	N131138	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1233	N131138	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4263	N131138	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6303	N131138	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2351	N131138	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A6364	N131138	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A1440	N131138	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A5453	N131138	Non-mates	VID	Exclusion	NA	Minutiae	A_Obvious
A6463	N131138	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2466	N131138	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A0061	N134141	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2079	N134141	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4128	N134141	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A5174	N134141	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4236	N134141	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1332	N134141	Non-mates	VID	Exclusion	NA	Minutiae	A_Obvious
A6490	N134141	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3019	N134141	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A0043	N134141	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A3046	N134141	Non-mates	VID	Exclusion	NA	Minutiae	A_Obvious
A1143	N134141	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A4164	N134141	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4182	N134141	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A0205	N134141	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A0241	N134141	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6247	N134141	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0293	N134141	Non-mates	VID	Inconclusive	Insufficient	NA	C_Medium
A6312	N134141	Non-mates	VID	Exclusion	NA	Pattern	A_Obvious
A2358	N134141	Non-mates	VID	Exclusion	NA	Pattern	C_Medium
A3406	N134141	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A0419	N134141	Non-mates	VID	Inconclusive	Overlap	NA	D_Difficult
A3460	N134141	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4461	N134141	Non-mates	VID	Exclusion	NA	Pattern	A_Obvious
A0061	N136090	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A3127	N136090	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A3172	N136090	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A5174	N136090	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2295	N136090	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A1332	N136090	Non-mates	VEO	Exclusion	NA	Minutiae	C_Medium
A1341	N136090	Non-mates	VEO	Exclusion	NA	Minutiae	C_Medium
A2342	N136090	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6389	N136090	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0421	N136090	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2009	N136090	Non-mates	VEO	Inconclusive	Close	NA	C_Medium
A3021	N136090	Non-mates	VEO	Inconclusive	Close	NA	D_Difficult
A4029	N136090	Non-mates	VEO	Exclusion	NA	Minutiae	D_Difficult
A2036	N136090	Non-mates	VEO	Exclusion	NA	Minutiae	C_Medium
A5041	N136090	Non-mates	VEO	Exclusion	NA	Minutiae	C_Medium
A2063	N136090	Non-mates	VEO	Exclusion	NA	Minutiae	B_Easy
A3073	N136090	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A2090	N136090	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1107	N136090	Non-mates	VEO	Inconclusive	Close	NA	E_VeryDifficult
A2178	N136090	Non-mates	VEO	Exclusion	NA	Minutiae	C_Medium
A5221	N136090	Non-mates	VEO	Exclusion	NA	Minutiae	B_Easy
A2243	N136090	Non-mates	VEO	Exclusion	NA	Minutiae	C_Medium
A2268	N136090	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6328	N136090	Non-mates	VEO	Exclusion	NA	Minutiae	C_Medium
A1339	N136090	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A0356	N136090	Non-mates	VEO	Exclusion	NA	Minutiae	B_Easy
A0473	N136090	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5478	N136090	Non-mates	VEO	Exclusion	NA	Minutiae	C_Medium
A2079	N140151	Non-mates	VEO	Inconclusive	Overlap	NA	B_Easy
A3091	N140151	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A1125	N140151	Non-mates	VEO	Inconclusive	Overlap	NA	B_Easy
A3127	N140151	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A2135	N140151	Non-mates	VID	Exclusion	NA	Pattern	D_Difficult
A1323	N140151	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A1341	N140151	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A4459	N140151	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A1053	N140151	Non-mates	VEO	Exclusion	NA	Pattern	A_Obvious
A4065	N140151	Non-mates	VEO	Exclusion	NA	Pattern	B_Easy
A1078	N140151	Non-mates	VEO	Exclusion	NA	Pattern	C_Medium
A6157	N140151	Non-mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A4218	N140151	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A5219	N140151	Non-mates	VEO	Exclusion	NA	Pattern	C_Medium
A4281	N140151	Non-mates	VID	Inconclusive	Overlap	NA	E_VeryDifficult
A5311	N140151	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2367	N140151	Non-mates	VID	Exclusion	NA	Pattern	C_Medium
A3370	N140151	Non-mates	NV	NA	NA	NA	NA
A1375	N140151	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A0403	N140151	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A1404	N140151	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A3476	N140151	Non-mates	VEO	Exclusion	NA	Pattern	C_Medium
A3055	N141140	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2079	N141140	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3102	N141140	Non-mates	VID	Exclusion	NA	Minutiae	A_Obvious
A2135	N141140	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5174	N141140	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1260	N141140	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2295	N141140	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5309	N141140	Non-mates	VID	Exclusion	NA	Pattern	C_Medium
A0421	N141140	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2002	N141140	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6051	N141140	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1071	N141140	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4099	N141140	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A5131	N141140	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4137	N141140	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6141	N141140	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3145	N141140	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5147	N141140	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6166	N141140	Non-mates	VID	Exclusion	NA	Minutiae	A_Obvious
A1177	N141140	Non-mates	VID	Exclusion	NA	Pattern	C_Medium
A4227	N141140	Non-mates	VID	Exclusion	NA	Pattern	C_Medium
A6355	N141140	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1422	N141140	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A3494	N141140	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A5104	N166156	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A3127	N166156	Non-mates	VID	Exclusion	NA	Pattern	D_Difficult
A4317	N166156	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A5410	N166156	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0437	N166156	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A1438	N166156	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4443	N166156	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0007	N166156	Non-mates	VEO	Exclusion	NA	Pattern	C_Medium
A1008	N166156	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A5014	N166156	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1044	N166156	Non-mates	VID	Inconclusive	Overlap	NA	E_VeryDifficult
A5084	N166156	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5113	N166156	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A2126	N166156	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A1159	N166156	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A0185	N166156	Non-mates	VEO	Exclusion	NA	Pattern	B_Easy
A2207	N166156	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2216	N166156	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A5289	N166156	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A5354	N166156	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A6409	N166156	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6411	N166156	Non-mates	VID	Inconclusive	Insufficient	NA	C_Medium
A1413	N166156	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A4056	N231222	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5174	N231222	Non-mates	VID	Inconclusive	Close	NA	D_Difficult
A0194	N231222	Non-mates	VID	Inconclusive	Overlap	NA	D_Difficult
A1260	N231222	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A1341	N231222	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5417	N231222	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A5480	N231222	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A5057	N231222	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A3118	N231222	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A5122	N231222	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A6229	N231222	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A0232	N231222	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2259	N231222	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A4308	N231222	Non-mates	VEO	Exclusion	NA	Minutiae	B_Easy
A5363	N231222	Non-mates	VID	Inconclusive	Close	NA	C_Medium
A4378	N231222	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A4387	N231222	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1393	N231222	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4396	N231222	Non-mates	VID	Inconclusive	Overlap	NA	B_Easy
A3485	N231222	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A3055	N232229	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4056	N232229	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2079	N232229	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4128	N232229	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2135	N232229	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0176	N232229	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2295	N232229	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2342	N232229	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5410	N232229	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3458	N232229	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A6490	N232229	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2088	N232229	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2101	N232229	Non-mates	VID	Exclusion	NA	Pattern	A_Obvious
A6114	N232229	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4121	N232229	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A3179	N232229	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4198	N232229	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1224	N232229	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A3226	N232229	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4362	N232229	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2394	N232229	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4416	N232229	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1447	N232229	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5469	N232229	Non-mates	VID	Exclusion	NA	Pattern	A_Obvious
A6488	N232229	Non-mates	VID	Exclusion	NA	Minutiae	A_Obvious
A0491	N232229	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2079	N235225	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A0151	N235225	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5174	N235225	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1332	N235225	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2342	N235225	Non-mates	VID	Inconclusive	Insufficient	NA	D_Difficult
A6490	N235225	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6006	N235225	Non-mates	VID	Inconclusive	Overlap	NA	D_Difficult
A2020	N235225	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1035	N235225	Non-mates	VEO	Inconclusive	Close	NA	D_Difficult
A0059	N235225	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A0115	N235225	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A0124	N235225	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A1161	N235225	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3208	N235225	Non-mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A5212	N235225	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1233	N235225	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4263	N235225	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6303	N235225	Non-mates	VID	Inconclusive	Overlap	NA	D_Difficult
A2351	N235225	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6364	N235225	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A1440	N235225	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5453	N235225	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6463	N235225	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A2466	N235225	Non-mates	VID	Inconclusive	Overlap	NA	D_Difficult
A4056	N236209	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3091	N236209	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A2135	N236209	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A5174	N236209	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0284	N236209	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1350	N236209	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A3415	N236209	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3019	N236209	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0043	N236209	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A3046	N236209	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1143	N236209	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4164	N236209	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4182	N236209	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A0205	N236209	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A0241	N236209	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A6247	N236209	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0293	N236209	Non-mates	VID	Inconclusive	Insufficient	NA	C_Medium
A6312	N236209	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2358	N236209	Non-mates	VID	Exclusion	NA	Pattern	C_Medium
A3406	N236209	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0419	N236209	Non-mates	VID	Exclusion	NA	Minutiae	E_VeryDifficult
A3460	N236209	Non-mates	VID	Inconclusive	Overlap	NA	D_Difficult
A4461	N236209	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3172	N266259	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1258	N266259	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A2295	N266259	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A1341	N266259	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3415	N266259	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A5417	N266259	Non-mates	VID	Inconclusive	Overlap	NA	D_Difficult
A2450	N266259	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A2009	N266259	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A3021	N266259	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A4029	N266259	Non-mates	VID	Inconclusive	Overlap	NA	D_Difficult
A2036	N266259	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5041	N266259	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2063	N266259	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3073	N266259	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2090	N266259	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1107	N266259	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A2178	N266259	Non-mates	VID	Inconclusive	Overlap	NA	D_Difficult
A5221	N266259	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A2243	N266259	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A2268	N266259	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6328	N266259	Non-mates	VID	Inconclusive	Close	NA	B_Easy
A1339	N266259	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A0356	N266259	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A0473	N266259	Non-mates	VID	Inconclusive	Overlap	NA	B_Easy
A5478	N266259	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3102	N270236	Non-mates	VID	Exclusion	NA	Minutiae	A_Obvious
A3127	N270236	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A0176	N270236	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1258	N270236	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5318	N270236	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A1323	N270236	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0383	N270236	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A0437	N270236	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2450	N270236	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1053	N270236	Non-mates	VID	Exclusion	NA	Minutiae	A_Obvious
A4065	N270236	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1078	N270236	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A6157	N270236	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4218	N270236	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A5219	N270236	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4281	N270236	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5311	N270236	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2367	N270236	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3370	N270236	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1375	N270236	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A0403	N270236	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1404	N270236	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3476	N270236	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0061	N273269	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A3102	N273269	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A5174	N273269	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0176	N273269	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4236	N273269	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0284	N273269	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1350	N273269	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6389	N273269	Non-mates	VID	Exclusion	NA	Minutiae	A_Obvious
A3415	N273269	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0421	N273269	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A0437	N273269	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1438	N273269	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4443	N273269	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4459	N273269	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A2002	N273269	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A6051	N273269	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1071	N273269	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4099	N273269	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A5131	N273269	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4137	N273269	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6141	N273269	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3145	N273269	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A5147	N273269	Non-mates	VID	Inconclusive	Insufficient	NA	C_Medium
A6166	N273269	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1177	N273269	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4227	N273269	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6355	N273269	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1422	N273269	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A3494	N273269	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A0061	N274283	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A2079	N274283	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A3127	N274283	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A1260	N274283	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2295	N274283	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1314	N274283	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A1332	N274283	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2342	N274283	Non-mates	VID	Exclusion	NA	Minutiae	E_VeryDifficult
A0383	N274283	Non-mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A0421	N274283	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5480	N274283	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A0007	N274283	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A1008	N274283	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A5014	N274283	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A1044	N274283	Non-mates	VID	Inconclusive	Overlap	NA	D_Difficult
A5084	N274283	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A5113	N274283	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A2126	N274283	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1159	N274283	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A0185	N274283	Non-mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A2207	N274283	Non-mates	VEO	Exclusion	NA	Pattern	A_Obvious
A2216	N274283	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A5289	N274283	Non-mates	VID	Exclusion	NA	Minutiae	E_VeryDifficult
A5354	N274283	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A6409	N274283	Non-mates	VID	Inconclusive	Insufficient	NA	C_Medium
A6411	N274283	Non-mates	VID	Inconclusive	Insufficient	NA	D_Difficult
A1413	N274283	Non-mates	VID	Inconclusive	Overlap	NA	D_Difficult
A3102	N275244	Non-mates	VID	Exclusion	NA	Minutiae	A_Obvious
A3127	N275244	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A2295	N275244	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
